"Station","Annee","RR...Precipitation","Lat","Long","Alti"
"St Christophe",2021,"53.6",44.946667,6.188333,1570
"St Christophe",2022,"42.5",44.946667,6.188333,1570
"LES ECRINS-NIVOSE",1950,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1951,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1952,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1953,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1954,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1955,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1956,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1957,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1958,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1959,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1960,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1961,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1962,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1963,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1964,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1965,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1966,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1967,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1968,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1969,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1970,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1971,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1972,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1973,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1974,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1975,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1976,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1977,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1978,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1979,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1980,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1981,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1982,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1983,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1984,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1985,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1986,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1987,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1988,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1989,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1990,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1991,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1992,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1993,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1994,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1995,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1996,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1997,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1998,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",1999,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2000,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2001,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2002,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2003,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2004,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2005,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2006,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2007,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2008,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2009,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2010,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2011,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2012,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2013,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2014,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2015,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2016,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2017,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2018,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2019,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2020,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2021,"-Inf",44.936833,6.346167,2970
"LES ECRINS-NIVOSE",2022,"10",44.936833,6.346167,2970
"La Berarde",1950,"-Inf",44.932667,6.292,1738
"La Berarde",1951,"-Inf",44.932667,6.292,1738
"La Berarde",1952,"-Inf",44.932667,6.292,1738
"La Berarde",1953,"-Inf",44.932667,6.292,1738
"La Berarde",1954,"-Inf",44.932667,6.292,1738
"La Berarde",1955,"-Inf",44.932667,6.292,1738
"La Berarde",1956,"-Inf",44.932667,6.292,1738
"La Berarde",1957,"-Inf",44.932667,6.292,1738
"La Berarde",1958,"-Inf",44.932667,6.292,1738
"La Berarde",1959,"-Inf",44.932667,6.292,1738
"La Berarde",1960,"-Inf",44.932667,6.292,1738
"La Berarde",1961,"-Inf",44.932667,6.292,1738
"La Berarde",1962,"-Inf",44.932667,6.292,1738
"La Berarde",1963,"-Inf",44.932667,6.292,1738
"La Berarde",1964,"-Inf",44.932667,6.292,1738
"La Berarde",1965,"-Inf",44.932667,6.292,1738
"La Berarde",1966,"-Inf",44.932667,6.292,1738
"La Berarde",1967,"-Inf",44.932667,6.292,1738
"La Berarde",1968,"-Inf",44.932667,6.292,1738
"La Berarde",1969,"-Inf",44.932667,6.292,1738
"La Berarde",1970,"-Inf",44.932667,6.292,1738
"La Berarde",1971,"-Inf",44.932667,6.292,1738
"La Berarde",1972,"-Inf",44.932667,6.292,1738
"La Berarde",1973,"-Inf",44.932667,6.292,1738
"La Berarde",1974,"-Inf",44.932667,6.292,1738
"La Berarde",1975,"-Inf",44.932667,6.292,1738
"La Berarde",1976,"-Inf",44.932667,6.292,1738
"La Berarde",1977,"-Inf",44.932667,6.292,1738
"La Berarde",1978,"-Inf",44.932667,6.292,1738
"La Berarde",1979,"-Inf",44.932667,6.292,1738
"La Berarde",1980,"-Inf",44.932667,6.292,1738
"La Berarde",1981,"-Inf",44.932667,6.292,1738
"La Berarde",1982,"-Inf",44.932667,6.292,1738
"La Berarde",1983,"-Inf",44.932667,6.292,1738
"La Berarde",1984,"-Inf",44.932667,6.292,1738
"La Berarde",1985,"-Inf",44.932667,6.292,1738
"La Berarde",1986,"-Inf",44.932667,6.292,1738
"La Berarde",1987,"-Inf",44.932667,6.292,1738
"La Berarde",1988,"-Inf",44.932667,6.292,1738
"La Berarde",1989,"-Inf",44.932667,6.292,1738
"La Berarde",1990,"-Inf",44.932667,6.292,1738
"La Berarde",1991,"-Inf",44.932667,6.292,1738
"La Berarde",1992,"-Inf",44.932667,6.292,1738
"La Berarde",1993,"-Inf",44.932667,6.292,1738
"La Berarde",1994,"-Inf",44.932667,6.292,1738
"La Berarde",1995,"-Inf",44.932667,6.292,1738
"La Berarde",1996,"-Inf",44.932667,6.292,1738
"La Berarde",1997,"-Inf",44.932667,6.292,1738
"La Berarde",1998,"-Inf",44.932667,6.292,1738
"La Berarde",1999,"-Inf",44.932667,6.292,1738
"La Berarde",2000,"-Inf",44.932667,6.292,1738
"La Berarde",2001,"30.2",44.932667,6.292,1738
"La Berarde",2002,"53",44.932667,6.292,1738
"La Berarde",2003,"29",44.932667,6.292,1738
"La Berarde",2004,"34",44.932667,6.292,1738
"La Berarde",2005,"21.5",44.932667,6.292,1738
"La Berarde",2006,"25",44.932667,6.292,1738
"La Berarde",2007,"17",44.932667,6.292,1738
"La Berarde",2008,"40",44.932667,6.292,1738
"La Berarde",2009,"25",44.932667,6.292,1738
"La Berarde",2010,"17",44.932667,6.292,1738
"La Berarde",2011,"45",44.932667,6.292,1738
"La Berarde",2012,"36",44.932667,6.292,1738
"La Berarde",2013,"75.2",44.932667,6.292,1738
"La Berarde",2014,"34.8",44.932667,6.292,1738
"La Berarde",2015,"19",44.932667,6.292,1738
"La Berarde",2016,"19.5",44.932667,6.292,1738
"La Berarde",2017,"55",44.932667,6.292,1738
"La Berarde",2018,"32",44.932667,6.292,1738
"La Berarde",2019,"21",44.932667,6.292,1738
"La Berarde",2020,"13",44.932667,6.292,1738
"La Berarde",2021,"26",44.932667,6.292,1738
"La Berarde",2022,"20",44.932667,6.292,1738
"SAINT-CLAIR-DU-RHONE",1950,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1951,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1952,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1953,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1954,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1955,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1956,"46.2",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1957,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1958,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1959,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1960,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1961,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1962,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1963,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1964,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1965,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1966,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1967,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1968,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1969,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1970,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1971,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1972,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1973,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1974,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1975,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1976,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1977,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1978,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1979,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1980,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1981,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1982,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1983,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1984,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1985,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1986,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1987,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1988,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1989,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1990,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1991,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1992,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1993,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1994,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1995,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1996,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1997,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1998,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",1999,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2000,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2001,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2002,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2003,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2004,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2005,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2006,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2007,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2008,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2009,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2010,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2011,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2012,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2013,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2014,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2015,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2016,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2017,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2018,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2019,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2020,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2021,"-Inf",45.44,4.775,162
"SAINT-CLAIR-DU-RHONE",2022,"-Inf",45.44,4.775,162
"GRENOBLE-ST GEOIRS",1950,"69",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1951,"64.1",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1952,"12.1",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1953,"-Inf",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1954,"-Inf",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1955,"-Inf",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1956,"-Inf",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1957,"-Inf",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1958,"-Inf",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1959,"-Inf",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1960,"-Inf",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1961,"-Inf",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1962,"-Inf",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1963,"-Inf",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1964,"-Inf",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1965,"-Inf",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1966,"-Inf",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1967,"33.3",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1968,"67.4",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1969,"55.5",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1970,"53.4",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1971,"52",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1972,"45.1",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1973,"41.9",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1974,"41.4",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1975,"73.3",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1976,"62.3",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1977,"45.2",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1978,"39.4",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1979,"55.1",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1980,"58.7",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1981,"54.7",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1982,"50",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1983,"70.2",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1984,"37.2",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1985,"53.2",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1986,"86",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1987,"89.2",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1988,"81.2",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1989,"67",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1990,"46",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1991,"72.8",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1992,"45.2",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1993,"69.3",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1994,"60.6",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1995,"102.4",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1996,"45.6",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1997,"47.6",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1998,"72",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",1999,"189.2",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2000,"34.8",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2001,"46.2",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2002,"61.4",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2003,"75",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2004,"72.6",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2005,"45.2",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2006,"43",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2007,"47.6",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2008,"56.8",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2009,"33.8",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2010,"47.1",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2011,"52.5",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2012,"66.3",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2013,"82",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2014,"74.9",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2015,"56.5",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2016,"47.7",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2017,"28.3",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2018,"43",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2019,"55.6",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2020,"68.7",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2021,"77.5",45.364,5.313333,384
"GRENOBLE-ST GEOIRS",2022,"41.6",45.364,5.313333,384
"ST-GEOIRE-EN-VALDAINE",1950,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1951,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1952,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1953,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1954,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1955,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1956,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1957,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1958,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1959,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1960,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1961,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1962,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1963,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1964,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1965,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1966,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1967,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1968,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1969,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1970,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1971,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1972,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1973,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1974,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1975,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1976,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1977,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1978,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1979,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1980,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1981,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1982,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1983,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1984,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1985,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1986,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1987,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1988,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1989,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1990,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1991,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1992,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1993,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1994,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1995,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1996,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1997,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1998,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",1999,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2000,"48.6",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2001,"55.8",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2002,"200",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2003,"60",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2004,"88.3",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2005,"21.1",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2006,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2007,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2008,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2009,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2010,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2011,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2012,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2013,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2014,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2015,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2016,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2017,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2018,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2019,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2020,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2021,"-Inf",45.463333,5.653333,380
"ST-GEOIRE-EN-VALDAINE",2022,"-Inf",45.463333,5.653333,380
"SAINT-GERVAIS PIERRE MOUTON",1950,"53",45.201667,5.481667,249
"SAINT-GERVAIS PIERRE MOUTON",1951,"71",45.201667,5.481667,249
"SAINT-GERVAIS PIERRE MOUTON",1952,"44",45.201667,5.481667,249
"SAINT-GERVAIS PIERRE MOUTON",1953,"54.9",45.201667,5.481667,249
"SAINT-GERVAIS PIERRE MOUTON",1954,"-Inf",45.201667,5.481667,249
"SAINT-GERVAIS PIERRE MOUTON",1955,"65.3",45.201667,5.481667,249
"SAINT-GERVAIS PIERRE MOUTON",1956,"86.5",45.201667,5.481667,249
"SAINT-GERVAIS PIERRE MOUTON",1957,"54.5",45.201667,5.481667,249
"SAINT-GERVAIS PIERRE MOUTON",1958,"102",45.201667,5.481667,249
"SAINT-GERVAIS PIERRE MOUTON",1959,"53",45.201667,5.481667,249
"SAINT-GERVAIS PIERRE MOUTON",1960,"67.5",45.201667,5.481667,249
"SAINT-GERVAIS PIERRE MOUTON",1961,"48.4",45.201667,5.481667,249
"SAINT-GERVAIS PIERRE MOUTON",1962,"46.6",45.201667,5.481667,249
