"V1","V2","V3"
"VILLARD-DE-LANS-GEND","1965","40.7"
"VILLARD-DE-LANS-GEND","1966","46.8"
"VILLARD-DE-LANS-GEND","1967","61.5"
"VILLARD-DE-LANS-GEND","1968","61.7"
"VILLARD-DE-LANS-GEND","1969","23.4"
"VILLARD-DE-LANS-GEND","1970","-Inf"
"VILLARD-DE-LANS-GEND","1971","-Inf"
"VILLARD-DE-LANS-GEND","1972","-Inf"
"VILLARD-DE-LANS-GEND","1973","-Inf"
"VILLARD-DE-LANS-GEND","1974","-Inf"
"VILLARD-DE-LANS-GEND","1975","-Inf"
"VILLARD-DE-LANS-GEND","1976","-Inf"
"VILLARD-DE-LANS-GEND","1977","-Inf"
"VILLARD-DE-LANS-GEND","1978","-Inf"
"VILLARD-DE-LANS-GEND","1979","-Inf"
"VILLARD-DE-LANS-GEND","1980","-Inf"
"VILLARD-DE-LANS-GEND","1981","-Inf"
"VILLARD-DE-LANS-GEND","1982","-Inf"
"VILLARD-DE-LANS-GEND","1983","-Inf"
"VILLARD-DE-LANS-GEND","1984","-Inf"
"VILLARD-DE-LANS-GEND","1985","-Inf"
"VILLARD-DE-LANS-GEND","1986","-Inf"
"VILLARD-DE-LANS-GEND","1987","-Inf"
"VILLARD-DE-LANS-GEND","1988","-Inf"
"VILLARD-DE-LANS-GEND","1989","-Inf"
"VILLARD-DE-LANS-GEND","1990","-Inf"
"VILLARD-DE-LANS-GEND","1991","-Inf"
"VILLARD-DE-LANS-GEND","1992","-Inf"
"VILLARD-DE-LANS-GEND","1993","-Inf"
"VILLARD-DE-LANS-GEND","1994","-Inf"
"VILLARD-DE-LANS-GEND","1995","-Inf"
"VILLARD-DE-LANS-GEND","1996","-Inf"
"VILLARD-DE-LANS-GEND","1997","-Inf"
"VILLARD-DE-LANS-GEND","1998","-Inf"
"VILLARD-DE-LANS-GEND","1999","-Inf"
"VILLARD-DE-LANS-GEND","2000","-Inf"
"VILLARD-DE-LANS-GEND","2001","-Inf"
"VILLARD-DE-LANS-GEND","2002","-Inf"
"VILLARD-DE-LANS-GEND","2003","-Inf"
"VILLARD-DE-LANS-GEND","2004","-Inf"
"VILLARD-DE-LANS-GEND","2005","-Inf"
"VILLARD-DE-LANS-GEND","2006","-Inf"
"VILLARD-DE-LANS-GEND","2007","-Inf"
"VILLARD-DE-LANS-GEND","2008","-Inf"
"VILLARD-DE-LANS-GEND","2009","-Inf"
"VILLARD-DE-LANS-GEND","2010","-Inf"
"VILLARD-DE-LANS-GEND","2011","-Inf"
"VILLARD-DE-LANS-GEND","2012","-Inf"
"VILLARD-DE-LANS-GEND","2013","-Inf"
"VILLARD-DE-LANS-GEND","2014","-Inf"
"VILLARD-DE-LANS-GEND","2015","-Inf"
"VILLARD-DE-LANS-GEND","2016","-Inf"
"VILLARD-DE-LANS-GEND","2017","-Inf"
"VILLARD-DE-LANS-GEND","2018","-Inf"
"VILLARD-DE-LANS-GEND","2019","-Inf"
"VILLARD-DE-LANS-GEND","2020","-Inf"
"VILLARD-DE-LANS-GEND","2021","-Inf"
"VILLARD-DE-LANS-GEND","2022","-Inf"
"VILLARD-BOIS BARBU","1950","-Inf"
"VILLARD-BOIS BARBU","1951","-Inf"
"VILLARD-BOIS BARBU","1952","-Inf"
"VILLARD-BOIS BARBU","1953","-Inf"
"VILLARD-BOIS BARBU","1954","-Inf"
"VILLARD-BOIS BARBU","1955","-Inf"
"VILLARD-BOIS BARBU","1956","-Inf"
"VILLARD-BOIS BARBU","1957","-Inf"
"VILLARD-BOIS BARBU","1958","-Inf"
"VILLARD-BOIS BARBU","1959","-Inf"
"VILLARD-BOIS BARBU","1960","-Inf"
"VILLARD-BOIS BARBU","1961","-Inf"
"VILLARD-BOIS BARBU","1962","-Inf"
"VILLARD-BOIS BARBU","1963","-Inf"
"VILLARD-BOIS BARBU","1964","-Inf"
"VILLARD-BOIS BARBU","1965","-Inf"
"VILLARD-BOIS BARBU","1966","-Inf"
"VILLARD-BOIS BARBU","1967","-Inf"
"VILLARD-BOIS BARBU","1968","-Inf"
"VILLARD-BOIS BARBU","1969","-Inf"
"VILLARD-BOIS BARBU","1970","-Inf"
"VILLARD-BOIS BARBU","1971","-Inf"
"VILLARD-BOIS BARBU","1972","-Inf"
"VILLARD-BOIS BARBU","1973","-Inf"
"VILLARD-BOIS BARBU","1974","-Inf"
"VILLARD-BOIS BARBU","1975","-Inf"
"VILLARD-BOIS BARBU","1976","-Inf"
"VILLARD-BOIS BARBU","1977","-Inf"
"VILLARD-BOIS BARBU","1978","-Inf"
"VILLARD-BOIS BARBU","1979","-Inf"
"VILLARD-BOIS BARBU","1980","-Inf"
"VILLARD-BOIS BARBU","1981","-Inf"
"VILLARD-BOIS BARBU","1982","-Inf"
"VILLARD-BOIS BARBU","1983","-Inf"
"VILLARD-BOIS BARBU","1984","-Inf"
"VILLARD-BOIS BARBU","1985","-Inf"
"VILLARD-BOIS BARBU","1986","-Inf"
"VILLARD-BOIS BARBU","1987","-Inf"
"VILLARD-BOIS BARBU","1988","-Inf"
"VILLARD-BOIS BARBU","1989","-Inf"
"VILLARD-BOIS BARBU","1990","-Inf"
"VILLARD-BOIS BARBU","1991","-Inf"
"VILLARD-BOIS BARBU","1992","-Inf"
"VILLARD-BOIS BARBU","1993","-Inf"
"VILLARD-BOIS BARBU","1994","-Inf"
"VILLARD-BOIS BARBU","1995","-Inf"
"VILLARD-BOIS BARBU","1996","-Inf"
"VILLARD-BOIS BARBU","1997","-Inf"
"VILLARD-BOIS BARBU","1998","-Inf"
"VILLARD-BOIS BARBU","1999","-Inf"
"VILLARD-BOIS BARBU","2000","-Inf"
"VILLARD-BOIS BARBU","2001","-Inf"
"VILLARD-BOIS BARBU","2002","-Inf"
"VILLARD-BOIS BARBU","2003","-Inf"
"VILLARD-BOIS BARBU","2004","-Inf"
"VILLARD-BOIS BARBU","2005","-Inf"
"VILLARD-BOIS BARBU","2006","32"
"VILLARD-BOIS BARBU","2007","46.8"
"VILLARD-BOIS BARBU","2008","55.6"
"VILLARD-BOIS BARBU","2009","48.6"
"VILLARD-BOIS BARBU","2010","51"
"VILLARD-BOIS BARBU","2011","87.6"
"VILLARD-BOIS BARBU","2012","53.1"
"VILLARD-BOIS BARBU","2013","81"
"VILLARD-BOIS BARBU","2014","76.1"
"VILLARD-BOIS BARBU","2015","43.9"
"VILLARD-BOIS BARBU","2016","42.2"
"VILLARD-BOIS BARBU","2017","40.2"
"VILLARD-BOIS BARBU","2018","-Inf"
"VILLARD-BOIS BARBU","2019","-Inf"
"VILLARD-BOIS BARBU","2020","-Inf"
"VILLARD-BOIS BARBU","2021","-Inf"
"VILLARD-BOIS BARBU","2022","-Inf"
"Villard cote 2000","1950","-Inf"
"Villard cote 2000","1951","-Inf"
"Villard cote 2000","1952","-Inf"
"Villard cote 2000","1953","-Inf"
"Villard cote 2000","1954","-Inf"
"Villard cote 2000","1955","-Inf"
"Villard cote 2000","1956","-Inf"
"Villard cote 2000","1957","-Inf"
"Villard cote 2000","1958","-Inf"
"Villard cote 2000","1959","-Inf"
"Villard cote 2000","1960","-Inf"
"Villard cote 2000","1961","-Inf"
"Villard cote 2000","1962","-Inf"
"Villard cote 2000","1963","-Inf"
"Villard cote 2000","1964","-Inf"
"Villard cote 2000","1965","-Inf"
"Villard cote 2000","1966","-Inf"
"Villard cote 2000","1967","-Inf"
"Villard cote 2000","1968","-Inf"
"Villard cote 2000","1969","-Inf"
"Villard cote 2000","1970","-Inf"
"Villard cote 2000","1971","-Inf"
"Villard cote 2000","1972","-Inf"
"Villard cote 2000","1973","-Inf"
"Villard cote 2000","1974","-Inf"
"Villard cote 2000","1975","-Inf"
"Villard cote 2000","1976","-Inf"
"Villard cote 2000","1977","-Inf"
"Villard cote 2000","1978","-Inf"
"Villard cote 2000","1979","-Inf"
"Villard cote 2000","1980","-Inf"
"Villard cote 2000","1981","-Inf"
"Villard cote 2000","1982","-Inf"
"Villard cote 2000","1983","-Inf"
"Villard cote 2000","1984","-Inf"
"Villard cote 2000","1985","38"
"Villard cote 2000","1986","35"
"Villard cote 2000","1987","45"
"Villard cote 2000","1988","38"
"Villard cote 2000","1989","52"
"Villard cote 2000","1990","75.4"
"Villard cote 2000","1991","53.9"
"Villard cote 2000","1992","33.5"
"Villard cote 2000","1993","28.5"
"Villard cote 2000","1994","40"
"Villard cote 2000","1995","43"
"Villard cote 2000","1996","35"
"Villard cote 2000","1997","25"
"Villard cote 2000","1998","45"
"Villard cote 2000","1999","40.2"
"Villard cote 2000","2000","-Inf"
"Villard cote 2000","2001","20"
"Villard cote 2000","2002","60"
"Villard cote 2000","2003","30"
"Villard cote 2000","2004","47"
"Villard cote 2000","2005","43"
"Villard cote 2000","2006","30"
"Villard cote 2000","2007","26.5"
"Villard cote 2000","2008","38.1"
"Villard cote 2000","2009","36"
"Villard cote 2000","2010","37.5"
"Villard cote 2000","2011","41.2"
"Villard cote 2000","2012","42"
"Villard cote 2000","2013","54"
"Villard cote 2000","2014","30"
"Villard cote 2000","2015","30.1"
"Villard cote 2000","2016","27.8"
"Villard cote 2000","2017","37"
"Villard cote 2000","2018","55.5"
"Villard cote 2000","2019","109.5"
"Villard cote 2000","2020","57"
"Villard cote 2000","2021","43"
"Villard cote 2000","2022","28.8"
"Villard de Lans","1950","-Inf"
"Villard de Lans","1951","-Inf"
"Villard de Lans","1952","-Inf"
"Villard de Lans","1953","-Inf"
"Villard de Lans","1954","-Inf"
"Villard de Lans","1955","-Inf"
"Villard de Lans","1956","-Inf"
"Villard de Lans","1957","-Inf"
"Villard de Lans","1958","-Inf"
"Villard de Lans","1959","-Inf"
"Villard de Lans","1960","-Inf"
"Villard de Lans","1961","-Inf"
"Villard de Lans","1962","-Inf"
"Villard de Lans","1963","-Inf"
"Villard de Lans","1964","-Inf"
"Villard de Lans","1965","-Inf"
"Villard de Lans","1966","-Inf"
"Villard de Lans","1967","-Inf"
"Villard de Lans","1968","-Inf"
"Villard de Lans","1969","-Inf"
"Villard de Lans","1970","-Inf"
"Villard de Lans","1971","-Inf"
"Villard de Lans","1972","-Inf"
"Villard de Lans","1973","-Inf"
"Villard de Lans","1974","-Inf"
"Villard de Lans","1975","-Inf"
"Villard de Lans","1976","-Inf"
"Villard de Lans","1977","-Inf"
"Villard de Lans","1978","-Inf"
"Villard de Lans","1979","-Inf"
"Villard de Lans","1980","-Inf"
"Villard de Lans","1981","-Inf"
"Villard de Lans","1982","-Inf"
"Villard de Lans","1983","-Inf"
"Villard de Lans","1984","-Inf"
"Villard de Lans","1985","-Inf"
"Villard de Lans","1986","82"
"Villard de Lans","1987","40"
"Villard de Lans","1988","41"
"Villard de Lans","1989","50"
"Villard de Lans","1990","107.2"
"Villard de Lans","1991","118.5"
"Villard de Lans","1992","41.2"
"Villard de Lans","1993","71.5"
"Villard de Lans","1994","101.8"
"Villard de Lans","1995","71.4"
"Villard de Lans","1996","83.1"
"Villard de Lans","1997","59"
"Villard de Lans","1998","55.8"
"Villard de Lans","1999","75.6"
"Villard de Lans","2000","132.1"
"Villard de Lans","2001","56.7"
"Villard de Lans","2002","54.1"
"Villard de Lans","2003","70"
"Villard de Lans","2004","40.4"
"Villard de Lans","2005","59.2"
"Villard de Lans","2006","7"
"Villard de Lans","2007","-Inf"
"Villard de Lans","2008","-Inf"
"Villard de Lans","2009","-Inf"
"Villard de Lans","2010","-Inf"
"Villard de Lans","2011","-Inf"
"Villard de Lans","2012","-Inf"
"Villard de Lans","2013","-Inf"
"Villard de Lans","2014","-Inf"
"Villard de Lans","2015","-Inf"
"Villard de Lans","2016","-Inf"
"Villard de Lans","2017","-Inf"
"Villard de Lans","2018","-Inf"
"Villard de Lans","2019","-Inf"
"Villard de Lans","2020","-Inf"
"Villard de Lans","2021","-Inf"
"Villard de Lans","2022","-Inf"
"VILLARD-BOIS-BARBU","1950","-Inf"
"VILLARD-BOIS-BARBU","1951","-Inf"
"VILLARD-BOIS-BARBU","1952","-Inf"
"VILLARD-BOIS-BARBU","1953","-Inf"
"VILLARD-BOIS-BARBU","1954","-Inf"
"VILLARD-BOIS-BARBU","1955","-Inf"
"VILLARD-BOIS-BARBU","1956","-Inf"
"VILLARD-BOIS-BARBU","1957","-Inf"
"VILLARD-BOIS-BARBU","1958","-Inf"
"VILLARD-BOIS-BARBU","1959","-Inf"
"VILLARD-BOIS-BARBU","1960","-Inf"
"VILLARD-BOIS-BARBU","1961","-Inf"
"VILLARD-BOIS-BARBU","1962","-Inf"
"VILLARD-BOIS-BARBU","1963","-Inf"
"VILLARD-BOIS-BARBU","1964","-Inf"
"VILLARD-BOIS-BARBU","1965","-Inf"
"VILLARD-BOIS-BARBU","1966","-Inf"
"VILLARD-BOIS-BARBU","1967","-Inf"
"VILLARD-BOIS-BARBU","1968","-Inf"
"VILLARD-BOIS-BARBU","1969","-Inf"
"VILLARD-BOIS-BARBU","1970","-Inf"
"VILLARD-BOIS-BARBU","1971","-Inf"
"VILLARD-BOIS-BARBU","1972","-Inf"
"VILLARD-BOIS-BARBU","1973","-Inf"
"VILLARD-BOIS-BARBU","1974","-Inf"
"VILLARD-BOIS-BARBU","1975","-Inf"
"VILLARD-BOIS-BARBU","1976","-Inf"
"VILLARD-BOIS-BARBU","1977","-Inf"
"VILLARD-BOIS-BARBU","1978","-Inf"
"VILLARD-BOIS-BARBU","1979","-Inf"
"VILLARD-BOIS-BARBU","1980","-Inf"
"VILLARD-BOIS-BARBU","1981","-Inf"
"VILLARD-BOIS-BARBU","1982","-Inf"
"VILLARD-BOIS-BARBU","1983","-Inf"
"VILLARD-BOIS-BARBU","1984","-Inf"
"VILLARD-BOIS-BARBU","1985","-Inf"
"VILLARD-BOIS-BARBU","1986","-Inf"
"VILLARD-BOIS-BARBU","1987","-Inf"
"VILLARD-BOIS-BARBU","1988","-Inf"
"VILLARD-BOIS-BARBU","1989","-Inf"
"VILLARD-BOIS-BARBU","1990","-Inf"
"VILLARD-BOIS-BARBU","1991","-Inf"
"VILLARD-BOIS-BARBU","1992","-Inf"
"VILLARD-BOIS-BARBU","1993","-Inf"
"VILLARD-BOIS-BARBU","1994","-Inf"
"VILLARD-BOIS-BARBU","1995","-Inf"
"VILLARD-BOIS-BARBU","1996","-Inf"
"VILLARD-BOIS-BARBU","1997","-Inf"
"VILLARD-BOIS-BARBU","1998","-Inf"
"VILLARD-BOIS-BARBU","1999","-Inf"
"VILLARD-BOIS-BARBU","2000","-Inf"
"VILLARD-BOIS-BARBU","2001","-Inf"
"VILLARD-BOIS-BARBU","2002","-Inf"
"VILLARD-BOIS-BARBU","2003","-Inf"
"VILLARD-BOIS-BARBU","2004","-Inf"
"VILLARD-BOIS-BARBU","2005","-Inf"
"VILLARD-BOIS-BARBU","2006","32"
"VILLARD-BOIS-BARBU","2007","46.8"
"VILLARD-BOIS-BARBU","2008","55.6"
"VILLARD-BOIS-BARBU","2009","48.6"
"VILLARD-BOIS-BARBU","2010","51"
"VILLARD-BOIS-BARBU","2011","87.6"
"VILLARD-BOIS-BARBU","2012","53.1"
"VILLARD-BOIS-BARBU","2013","81"
"VILLARD-BOIS-BARBU","2014","76.1"
"VILLARD-BOIS-BARBU","2015","43.9"
"VILLARD-BOIS-BARBU","2016","44.7"
"VILLARD-BOIS-BARBU","2017","40.2"
"VILLARD-BOIS-BARBU","2018","-Inf"
"VILLARD-BOIS-BARBU","2019","-Inf"
"VILLARD-BOIS-BARBU","2020","-Inf"
"VILLARD-BOIS-BARBU","2021","-Inf"
"VILLARD-BOIS-BARBU","2022","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1950","52"
"VILLARD-NOTRE-DAME VILLAGE","1951","48.2"
"VILLARD-NOTRE-DAME VILLAGE","1952","55.5"
"VILLARD-NOTRE-DAME VILLAGE","1953","46"
"VILLARD-NOTRE-DAME VILLAGE","1954","51.2"
"VILLARD-NOTRE-DAME VILLAGE","1955","91.2"
"VILLARD-NOTRE-DAME VILLAGE","1956","44"
"VILLARD-NOTRE-DAME VILLAGE","1957","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1958","75.7"
"VILLARD-NOTRE-DAME VILLAGE","1959","84"
"VILLARD-NOTRE-DAME VILLAGE","1960","66.2"
"VILLARD-NOTRE-DAME VILLAGE","1961","54.2"
"VILLARD-NOTRE-DAME VILLAGE","1962","64"
"VILLARD-NOTRE-DAME VILLAGE","1963","65.2"
"VILLARD-NOTRE-DAME VILLAGE","1964","62"
"VILLARD-NOTRE-DAME VILLAGE","1965","58.8"
"VILLARD-NOTRE-DAME VILLAGE","1966","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1967","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1968","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1969","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1970","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1971","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1972","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1973","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1974","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1975","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1976","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1977","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1978","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1979","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1980","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1981","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1982","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1983","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1984","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1985","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1986","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1987","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1988","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1989","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1990","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1991","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1992","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1993","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1994","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1995","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1996","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1997","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1998","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","1999","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2000","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2001","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2002","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2003","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2004","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2005","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2006","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2007","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2008","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2009","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2010","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2011","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2012","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2013","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2014","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2015","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2016","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2017","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2018","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2019","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2020","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2021","-Inf"
"VILLARD-NOTRE-DAME VILLAGE","2022","-Inf"
"VINAY BOURG","1950","91.2"
"VINAY BOURG","1951","63.7"
"VINAY BOURG","1952","51.2"
"VINAY BOURG","1953","42.8"
"VINAY BOURG","1954","27.2"
"VINAY BOURG","1955","-Inf"
"VINAY BOURG","1956","-Inf"
"VINAY BOURG","1957","-Inf"
"VINAY BOURG","1958","-Inf"
"VINAY BOURG","1959","-Inf"
"VINAY BOURG","1960","-Inf"
"VINAY BOURG","1961","-Inf"
"VINAY BOURG","1962","-Inf"
"VINAY BOURG","1963","-Inf"
"VINAY BOURG","1964","-Inf"
"VINAY BOURG","1965","-Inf"
"VINAY BOURG","1966","-Inf"
"VINAY BOURG","1967","-Inf"
"VINAY BOURG","1968","-Inf"
"VINAY BOURG","1969","-Inf"
"VINAY BOURG","1970","-Inf"
"VINAY BOURG","1971","-Inf"
"VINAY BOURG","1972","-Inf"
"VINAY BOURG","1973","-Inf"
"VINAY BOURG","1974","-Inf"
"VINAY BOURG","1975","-Inf"
"VINAY BOURG","1976","-Inf"
"VINAY BOURG","1977","-Inf"
"VINAY BOURG","1978","-Inf"
"VINAY BOURG","1979","-Inf"
"VINAY BOURG","1980","-Inf"
"VINAY BOURG","1981","-Inf"
"VINAY BOURG","1982","-Inf"
"VINAY BOURG","1983","-Inf"
"VINAY BOURG","1984","-Inf"
"VINAY BOURG","1985","-Inf"
"VINAY BOURG","1986","-Inf"
"VINAY BOURG","1987","-Inf"
"VINAY BOURG","1988","-Inf"
"VINAY BOURG","1989","-Inf"
"VINAY BOURG","1990","-Inf"
"VINAY BOURG","1991","-Inf"
"VINAY BOURG","1992","-Inf"
"VINAY BOURG","1993","-Inf"
"VINAY BOURG","1994","-Inf"
"VINAY BOURG","1995","-Inf"
"VINAY BOURG","1996","-Inf"
"VINAY BOURG","1997","-Inf"
"VINAY BOURG","1998","-Inf"
"VINAY BOURG","1999","-Inf"
"VINAY BOURG","2000","-Inf"
"VINAY BOURG","2001","-Inf"
"VINAY BOURG","2002","-Inf"
"VINAY BOURG","2003","-Inf"
"VINAY BOURG","2004","-Inf"
"VINAY BOURG","2005","-Inf"
"VINAY BOURG","2006","-Inf"
"VINAY BOURG","2007","-Inf"
"VINAY BOURG","2008","-Inf"
"VINAY BOURG","2009","-Inf"
"VINAY BOURG","2010","-Inf"
"VINAY BOURG","2011","-Inf"
"VINAY BOURG","2012","-Inf"
"VINAY BOURG","2013","-Inf"
"VINAY BOURG","2014","-Inf"
"VINAY BOURG","2015","-Inf"
"VINAY BOURG","2016","-Inf"
"VINAY BOURG","2017","-Inf"
"VINAY BOURG","2018","-Inf"
"VINAY BOURG","2019","-Inf"
"VINAY BOURG","2020","-Inf"
"VINAY BOURG","2021","-Inf"
"VINAY BOURG","2022","-Inf"
"VINAY","1950","-Inf"
"VINAY","1951","-Inf"
"VINAY","1952","-Inf"
"VINAY","1953","-Inf"
"VINAY","1954","-Inf"
"VINAY","1955","-Inf"
"VINAY","1956","-Inf"
"VINAY","1957","-Inf"
"VINAY","1958","-Inf"
"VINAY","1959","-Inf"
"VINAY","1960","-Inf"
"VINAY","1961","-Inf"
"VINAY","1962","-Inf"
"VINAY","1963","-Inf"
"VINAY","1964","-Inf"
"VINAY","1965","-Inf"
"VINAY","1966","-Inf"
"VINAY","1967","-Inf"
"VINAY","1968","-Inf"
"VINAY","1969","-Inf"
"VINAY","1970","-Inf"
"VINAY","1971","-Inf"
"VINAY","1972","-Inf"
"VINAY","1973","-Inf"
"VINAY","1974","-Inf"
"VINAY","1975","-Inf"
"VINAY","1976","-Inf"
"VINAY","1977","-Inf"
"VINAY","1978","-Inf"
"VINAY","1979","-Inf"
"VINAY","1980","-Inf"
"VINAY","1981","-Inf"
"VINAY","1982","-Inf"
"VINAY","1983","-Inf"
"VINAY","1984","-Inf"
"VINAY","1985","-Inf"
"VINAY","1986","-Inf"
"VINAY","1987","-Inf"
"VINAY","1988","-Inf"
"VINAY","1989","-Inf"
"VINAY","1990","-Inf"
"VINAY","1991","-Inf"
"VINAY","1992","-Inf"
"VINAY","1993","-Inf"
"VINAY","1994","-Inf"
"VINAY","1995","-Inf"
"VINAY","1996","-Inf"
"VINAY","1997","-Inf"
"VINAY","1998","-Inf"
"VINAY","1999","-Inf"
"VINAY","2000","-Inf"
"VINAY","2001","-Inf"
"VINAY","2002","-Inf"
"VINAY","2003","-Inf"
"VINAY","2004","-Inf"
"VINAY","2005","-Inf"
"VINAY","2006","-Inf"
"VINAY","2007","-Inf"
"VINAY","2008","-Inf"
"VINAY","2009","-Inf"
"VINAY","2010","-Inf"
"VINAY","2011","-Inf"
"VINAY","2012","-Inf"
"VINAY","2013","-Inf"
"VINAY","2014","-Inf"
"VINAY","2015","81.3"
"VINAY","2016","18.9"
"VINAY","2017","-Inf"
"VINAY","2018","-Inf"
"VINAY","2019","-Inf"
"VINAY","2020","-Inf"
"VINAY","2021","-Inf"
"VINAY","2022","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1950","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1951","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1952","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1953","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1954","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1955","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1956","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1957","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1958","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1959","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1960","72.4"
"VOIRON PENSIONNAT SAINT-JOSEPH","1961","39.1"
"VOIRON PENSIONNAT SAINT-JOSEPH","1962","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1963","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1964","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1965","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1966","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1967","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1968","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1969","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1970","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1971","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1972","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1973","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1974","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1975","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1976","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1977","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1978","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1979","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1980","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1981","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1982","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1983","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1984","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1985","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1986","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1987","-Inf"
"VOIRON PENSIONNAT SAINT-JOSEPH","1988","-Inf"
